Transaction Hash,Status,Type,Method ,Block,Age,From,From_NameTag,To,To_NameTag,Amount,Value (USD),Asset,Txn Fee
0xe00a177a01d7b9726ac1e74649a60a79c4c5160f7222fcde06de585ce9c2d967,Success,ERC-20,Transfer,18801244,536 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x68deD77cb11d5d6F999EEaEC90b72ee2387c9EDC, ,"56,168.94","$2,872.76",Ultra Token(UOS),0.00152199
0x054b2612d48e2e6372794de912b52fd10b51939157b6e2daaabd72434a040ef6,Success,ERC-20,Transfer,18801233,536 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x576856b8a4150d2a778555d7c82bde190c939308, KuCoin Dep: 0x576856...939308,"2,728.25",$139.54,Ultra Token(UOS),0.00240351
0x8e5179c74d7a0b1a6c8a067ecd8f794be9ab83b323dfbd97f7c748f7e2977a7c,Success,ERC-20,Transfer,18798295,537 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x5881ba7596bd8dbc9d3844b306c5e5fdbd5ba119, BingX Dep: 0x5881Ba...5Ba119,"7,941",$406.14,Ultra Token(UOS),0.0023369
0x22fb8b19ba4b7acec33ade57e25861bf068d2eaa51ae93f5bc249c5b75635abd,Success,ERC-20,Transfer,18794828,537 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf21af870a20256def1dbc8c3982b6844d08e58a7,Liquidation Wallet,"31,000","$1,585.50",Ultra Token(UOS),0.00273314
0x62ca5f97c952ff961dc9fd33a62a3f353e4448c180994cc6534171d6f63f92a2,Success,ERC-20,Transfer,18792686,537 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"21,625.22","$1,106.02",Ultra Token(UOS),0.00830907
0x876fac523d81e73d6cc761b8458d4a2c2242d421ff2ae34b195961608463ddb5,Success,ERC-20,Transfer,18789655,538 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1274385E6754003CBa9BFeB15c94ee1E80d500Ec, ,"23,981","$1,226.51",Ultra Token(UOS),0.00149735
0xa184c4dcd537bdd0f98da626e4d921c30c1c6ba306e5181b11ace5930accc1cb,Success,ERC-20,Transfer,18789090,538 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1274385E6754003CBa9BFeB15c94ee1E80d500Ec, ,"28,401.44","$1,452.59",Ultra Token(UOS),0.00114745
0x0195f716cbe32ed006fda0b663ca5f59e4f4629d3c1d23cd13275cafaccc6a7a,Success,ERC-20,Transfer,18788560,538 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1274385E6754003CBa9BFeB15c94ee1E80d500Ec, ,"14,969.62",$765.62,Ultra Token(UOS),0.00114248
0x4cb760cfed1b25e7ab8ba6f498692ab9608b506545db35769a9ba025a77ee23e,Success,ERC-20,Transfer,18784705,538 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xe2e54270813c5C44A6f97d123120952a12B00000, ,"49,936.62","$2,554.01",Ultra Token(UOS),0.00228687
0x8d1de158c52ae65ef4ef989debf9107aa4a3220d1a4b381186dbe6bb742f55b7,Success,ERC-20,Transfer,18783411,539 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xe2e54270813c5C44A6f97d123120952a12B00000, ,"30,000","$1,534.35",Ultra Token(UOS),0.00194064
0xd5bc365d2ca73d8f6fac986c10743a0ffd965e02644a6dce31f412ba4bbefa14,Success,ERC-20,Transfer,18783320,539 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x68deD77cb11d5d6F999EEaEC90b72ee2387c9EDC, ,"56,168.94","$2,872.76",Ultra Token(UOS),0.00184674
0x72752fab6057532a9626120d6811d5e11416c9ecf8b41b710606554109e83a61,Success,ERC-20,Transfer,18782307,539 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xe2e54270813c5C44A6f97d123120952a12B00000, ,"35,000","$1,790.08",Ultra Token(UOS),0.00160426
0x7f09707c2aa49d956e85044c3aaeaab95870727fb47c3e323c5dc10fc07c37f5,Success,ERC-20,Transfer,18782161,539 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf21af870a20256def1dbc8c3982b6844d08e58a7,Liquidation Wallet,"30,000","$1,534.35",Ultra Token(UOS),0.00203032
0x0d542c3b8c7c0f6e5f5d4732dfc851d9af145cf432565008f5b32b357a742324,Success,ERC-20,Transfer,18780824,539 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xd6BC23c282e2593F1bCA3FD199148cbFA3F2F566, ,"6,043.71",$309.11,Ultra Token(UOS),0.002681
0xe98cd74d2da8d61e21f2d8126706ef013029775bd5d7e6841e16ca496d80ffd9,Success,ERC-20,Transfer,18780177,539 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf21af870a20256def1dbc8c3982b6844d08e58a7,Liquidation Wallet,"30,000","$1,534.35",Ultra Token(UOS),0.00287728
0x5a7971a1f06abe35192da7cd2b065816b9eef0e2724cea63d9d2a809ea690b57,Success,ERC-20,Transfer,18778835,539 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf21af870a20256def1dbc8c3982b6844d08e58a7,Liquidation Wallet,"30,000","$1,534.35",Ultra Token(UOS),0.00319059
0xbffae72fb5d74557b052cb25a0cfd7feb838aae6fdf8abf392d8861f8695269b,Success,ERC-20,Transfer,18778223,539 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xE3535245537C9514f8D850d40673E4caf5A5b0FF, ,"5,249.20",$268.47,Ultra Token(UOS),0.0033075
0x71e54555f10f38ecadda1c00233c1ac4cd84b5e181d5798d3d03beb0643c2374,Success,ERC-20,Transfer,18778110,539 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xA176D42454D5af743c771Cb3545A118D8A1Aba95, ,"36,946.81","$1,889.64",Ultra Token(UOS),0.00245698
0xe9f0af4e05a533bdf06e436e2a2dbf00e4beefb8b6cc4cfff97a836ddc062922,Success,ERC-20,Transfer,18778110,539 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x6eD7321431eB51698Eb3Ed0709915f88cde6fCC6, ,"29,333.02","$1,500.24",Ultra Token(UOS),0.00245698
0xd33ea289caa5c2181bbf2016f7c25cb4f7209a0a89762b6be109ca996b70a95e,Success,ERC-20,Transfer,18778090,539 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x6eD7321431eB51698Eb3Ed0709915f88cde6fCC6, ,"26,208.10","$1,340.41",Ultra Token(UOS),0.00282566
0xa6be6fb17bb8618e1a07e6d01688d2264842b7f7945f5e0509513a50d321cfa8,Success,ERC-20,Transfer,18778089,539 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"21,762.71","$1,113.05",Ultra Token(UOS),0.00274915
0xf88fea71a06f38da827f55b6cbc5c22785e160983b5a75504d64a5759d6e3cd5,Success,ERC-20,Transfer,18778084,539 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x68deD77cb11d5d6F999EEaEC90b72ee2387c9EDC, ,"56,168.94","$2,872.76",Ultra Token(UOS),0.00202665
0x7267fe6762b2ef340f5d42f1f8cabae02e5b499b02743b727c0eba614d72a201,Success,ERC-20,Transfer,18778070,539 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x6eD7321431eB51698Eb3Ed0709915f88cde6fCC6, ,"15,074.92",$771.01,Ultra Token(UOS),0.00268617
0xb8d2087df20fc784213ab78c48498be0babd174d2e74aa1d2e8e6072d8fd69e7,Success,ERC-20,Transfer,18778061,539 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xdc11dbeba7159162d1cefc934a052945b83dc9d1, BingX Dep: 0xDc11dB...3dC9D1,"5,618.62",$287.36,Ultra Token(UOS),0.00294317
0x448074aabaec69c0b78c5d0152fb7fdfbc38f627b7ababf4342f438e8bc1a446,Success,ERC-20,Transfer,18778060,539 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"20,050.96","$1,025.51",Ultra Token(UOS),0.00291066
0x5baf8c3f58516542b68773e0bde5b3bf091fe134b00288f93fbd4932334bfb72,Success,ERC-20,Transfer,18777731,539 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"40,919.87","$2,092.85",Ultra Token(UOS),0.00184362
0xe087bc24df982bafbb253dca2b070947de8165b88f0b477bebee148ab0c07002,Success,ERC-20,Transfer,18777591,539 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"44,693.91","$2,285.87",Ultra Token(UOS),0.00242388
0xcd9d5f199db483160edfcce4b772225e396e28a6406915e73254f4bea9a8a1b5,Success,ERC-20,Transfer,18776875,540 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"28,925.88","$1,479.41",Ultra Token(UOS),0.0019161
0x2411051d5e07d71f62ea53adfdc852d11d37a219a6532d8ea89d1b8820d9799f,Success,ERC-20,Transfer,18776751,540 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x3E0827f159feeE99d86b6a690BC5984537be58bd, ,"7,890.34",$403.55,Ultra Token(UOS),0.00178707
0x5dc45b194eb0c316d77aae99198991a0def05b6a4e6d899be02111c38d4b8e5c,Success,ERC-20,Transfer,18776751,540 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x5881ba7596bd8dbc9d3844b306c5e5fdbd5ba119, BingX Dep: 0x5881Ba...5Ba119,"3,621.78",$185.24,Ultra Token(UOS),0.00178707
0xf48718aa37851735a3d888490e21e2d8d19c62dfddaef6fa68b6b74fc9b45c61,Success,ERC-20,Transfer,18776750,540 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x6eD7321431eB51698Eb3Ed0709915f88cde6fCC6, ,"22,665.39","$1,159.22",Ultra Token(UOS),0.00176796
0xd24ab77108feb3146ac5a3dd922c0539ef873925b24245ea3ed4f5ebd2d3b5f7,Success,ERC-20,Transfer,18776740,540 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xfAAb475639DeD6EC5be5F68708F9719bEfCc827d, ,"11,807.87",$603.91,Ultra Token(UOS),0.00170966
0x8b6fa0e78bb6b7d9c0cfd12fe7c613fe11841ddc3535f37e4fc864c8176e8a0e,Success,ERC-20,Transfer,18776740,540 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"37,695.45","$1,927.93",Ultra Token(UOS),0.00170966
0x6f0b0674750857f2e78c9a560122b4c2f7f33b80d3bb6c13e874c052d12a7edd,Success,ERC-20,Transfer,18776725,540 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x68deD77cb11d5d6F999EEaEC90b72ee2387c9EDC, ,"56,168.94","$2,872.76",Ultra Token(UOS),0.00133063
0xf2e7cfcb94605198f302e132b5801717b89daae3a6417660b9abe811c92d437c,Success,ERC-20,Transfer,18776716,540 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xdc11dbeba7159162d1cefc934a052945b83dc9d1, BingX Dep: 0xDc11dB...3dC9D1,"5,317.62",$271.97,Ultra Token(UOS),0.00167614
0x88b233dac70a9d4f4fa5b15efd1a39d0beafca6cbf78c340dbd45ca73c57396a,Success,ERC-20,Transfer,18776716,540 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x6eD7321431eB51698Eb3Ed0709915f88cde6fCC6, ,"23,430.33","$1,198.34",Ultra Token(UOS),0.00167614
0x1526fb6fb922556260949b609e67b6495934cac1da2f287a549de21fce888377,Success,ERC-20,Transfer,18776691,540 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x6eD7321431eB51698Eb3Ed0709915f88cde6fCC6, ,"22,995.38","$1,176.10",Ultra Token(UOS),0.00193749
0x915ad4ede2990d1327bf1b000b27ba66d8c8db716c1141cc9b48b9578293da99,Success,ERC-20,Transfer,18776691,540 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xfAAb475639DeD6EC5be5F68708F9719bEfCc827d, ,"12,440",$636.24,Ultra Token(UOS),0.00193749
0xe2c87976029a772c2c6e43ab233cfeb490b20340be0ecef9efb8fe5a8bcb625b,Success,ERC-20,Transfer,18776681,540 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"51,248.57","$2,621.11",Ultra Token(UOS),0.00194428
0xfa486f1fad8a7ef6b4b9a7c2f67c28d3ea8b1b4bb4b0bddae6fb27bd597c41ee,Success,ERC-20,Transfer,18776671,540 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x593a93930fC2523547a6132EB40876D740d4A8dD, ,"31,286","$1,600.12",Ultra Token(UOS),0.00181324
0xad848c09609ec2d47cb4148bc9dd739ee2b1a4b9edb3082d218caf67c9567493,Success,ERC-20,Transfer,18776593,540 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xc9fca07855c9ce97fd51c729cf56139f45835a69,UOS Liquidation Wallet #10,"33,000","$1,687.79",Ultra Token(UOS),0.00144459
0x7fa581f94da909520262c1c90d8b4bde9dc8898f248f24363d1c1cb62832bd36,Success,ERC-20,Transfer,18776354,540 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"53,723.66","$2,747.70",Ultra Token(UOS),0.00097542
0x0adf6492be922edbc85bff997229c7c99579fdbbadda7694a24a8a21e5110475,Success,ERC-20,Transfer,18776339,540 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x87772B04458Dc48667c5Ee97c0F1beEc8aa82c03, ,"7,462.30",$381.66,Ultra Token(UOS),0.00164564
0xa135ab0d46e7c24c7b9751185d3ed4f0728de652e73f7292e903e68670af0f03,Success,ERC-20,Transfer,18776339,540 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf7d46e6713ba8e72427d85eda7353845845fc33f, BingX Dep: 0xf7d46e...5Fc33f,"4,968.53",$254.12,Ultra Token(UOS),0.00164564
0x73b35d96ed0a5764435e76e3aa4f7217ae66d1bd679e9e7e4bf8167dcb67cce6,Success,ERC-20,Transfer,18776309,540 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xe2e54270813c5C44A6f97d123120952a12B00000, ,"29,962","$1,532.41",Ultra Token(UOS),0.00131269
0xded91b09bcc69c25597edb7883ae823e2891dc6440ec0f34d63c2ad9660a1a63,Success,ERC-20,Transfer,18776309,540 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"50,520.01","$2,583.85",Ultra Token(UOS),0.00192436
0xd787291fefdb304dcc63e01c4d47759477e313d751b27c43fa2e64abe18efbd8,Success,ERC-20,Transfer,18776290,540 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xe2e54270813c5C44A6f97d123120952a12B00000, ,"29,962","$1,532.41",Ultra Token(UOS),0.00179863
0x0dcaf1af5e9fb0fd7d9ec6a4b798d9d930ed5ee8b5579a819659a83c575e1983,Success,ERC-20,Transfer,18775282,540 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x38237dc6518f5f67AE4757A7Eb489Fa37c8dCB1b, ,"5,403.48",$276.36,Ultra Token(UOS),0.00194749
0x1d6c3a28299a0f6fdee3612f7fdf225b8b77071503cb2431975315d08970e6c0,Success,ERC-20,Transfer,18775052,540 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x38237dc6518f5f67AE4757A7Eb489Fa37c8dCB1b, ,"5,463.23",$279.42,Ultra Token(UOS),0.00218355
0xa663b4da932c7962a39627f0ca465737ecea81f4265325de9ca1eb14dd242919,Success,ERC-20,Transfer,18774358,540 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"29,981","$1,533.38",Ultra Token(UOS),0.00274083
0xa303f35ad87ed4f0972333291f3fb2ac9acfa9a64698d9ba424eb5cbdde886ee,Success,ERC-20,Transfer,18774289,540 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xe2e54270813c5C44A6f97d123120952a12B00000, ,"89,253.51","$4,564.87",Ultra Token(UOS),0.00185355
0x7ccc0ab6494ae237e4d9919bc106ae245be2c4120e7c8d18285b3b086e60230d,Success,ERC-20,Transfer,18772076,540 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf21af870a20256def1dbc8c3982b6844d08e58a7,Liquidation Wallet,"29,000","$1,483.21",Ultra Token(UOS),0.00287861
0x85e8c1639bbe484ec41de125b307be075bdf3d7207bb5b93add5e047d522ca25,Success,ERC-20,Transfer,18771573,540 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x68deD77cb11d5d6F999EEaEC90b72ee2387c9EDC, ,"56,228.45","$2,875.80",Ultra Token(UOS),0.00195078
0x5e696a540958cf8f8b770b38e968ff796e6e1b493888f1a5cc3f8e13e108f7ca,Success,ERC-20,Transfer,18763947,541 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"20,833.58","$1,065.53",Ultra Token(UOS),0.00172365
0x484cb323d33224d93a7606b736b36cfa5456cfbb20084568162edde655c67481,Success,ERC-20,Transfer,18760137,542 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xe2e54270813c5C44A6f97d123120952a12B00000, ,"54,810.23","$2,803.27",Ultra Token(UOS),0.00241491
0x8f43be100b4c98efed1240d5688d8e91372c816af3c962f5780d84324a096b2b,Success,ERC-20,Transfer,18760112,542 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xd556d690b9ff8dae0b7c13a5bcbd9f3324ef56c7,UOS Liquidation Wallet #7,"14,871.60",$760.61,Ultra Token(UOS),0.003075
0x3b34d42d5cdb6442d572dda600d3143790d47a2d646505a3037fdb91e4ef5a9d,Success,ERC-20,Transfer,18759954,542 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xe2e54270813c5C44A6f97d123120952a12B00000, ,"127,107.71","$6,500.92",Ultra Token(UOS),0.00440085
0x59a65d98a6d8fd173d76178e5f99a744b313d6ad1180500db403765124165ece,Success,ERC-20,Transfer,18758628,542 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf21af870a20256def1dbc8c3982b6844d08e58a7,Liquidation Wallet,"36,000","$1,841.22",Ultra Token(UOS),0.00148599
0xc5ad12f9c983ab2e6351fb8ca04c485ef36d6bcf4203cdceceba32393904aa79,Success,ERC-20,Transfer,18757502,542 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x68deD77cb11d5d6F999EEaEC90b72ee2387c9EDC, ,"56,249.90","$2,876.90",Ultra Token(UOS),0.0016301
0x8f934ea4880695b189aabbd4dc75c2d3fcc3885ab869b8bb913d1a6267d0bb75,Success,ERC-20,Transfer,18757389,542 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x500C6d28Fdae42A2e207FE70E6Ae7e59f50543ad, ,"29,981","$1,533.38",Ultra Token(UOS),0.0035455
0x885f2e9b5a3059d9da3aa014618ad07752aebf144b8ee7f6a21b0375b9a1be1e,Success,ERC-20,Transfer,18757359,542 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xaac26e6dd7f24bfeacc1a2b1aac1a6493ea5741b, KuCoin Dep: 0xaac26E...a5741B,"2,608.28",$133.40,Ultra Token(UOS),0.00301888
0x63f6ef303bfb4ac9d26e77a35fb1d8601da419fb76173b046534714078318b25,Success,ERC-20,Transfer,18757359,542 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xaac26e6dd7f24bfeacc1a2b1aac1a6493ea5741b, KuCoin Dep: 0xaac26E...a5741B,"2,646.28",$135.34,Ultra Token(UOS),0.00442271
0xaa09c90149b6bf73f50c14cee62f1df5c3ab009c00f90876288ebf6979d00854,Success,ERC-20,Transfer,18757190,542 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x4f1c96ea321331f37b83bb0f3e14f70064d5ecb3, Gate.io Dep: 0x4F1c96...D5ecB3,"2,591.97",$132.57,Ultra Token(UOS),0.00129779
0x5f3f41573ecedf73baa725141170f6466f88ccdfd42014079d792df204d2baf8,Success,ERC-20,Transfer,18757150,542 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf21af870a20256def1dbc8c3982b6844d08e58a7,Liquidation Wallet,"30,000","$1,534.35",Ultra Token(UOS),0.00169664
0xe20e54a749524424d8d1d88d052f216958ea0b70c790e481f5ecf8e4a69bfa91,Success,ERC-20,Transfer,18755308,543 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"22,753.16","$1,163.71",Ultra Token(UOS),0.00144137
0x1243809976c70519e5a2dab47e3d71ad6f21126ef30a6e40f34bd29e16d2e601,Success,ERC-20,Transfer,18755228,543 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"30,000","$1,534.35",Ultra Token(UOS),0.00147087
0x3e71b0614e871b5c8d711a2da4a043b0cb06fba3906d3c7e65868624556aad95,Success,ERC-20,Transfer,18755093,543 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf29f568f971c043df7079a3121e9de616b8998a3,UOS Liquidation Wallet #5,"12,611.70",$645.03,Ultra Token(UOS),0.00174851
0x188d2802f6dbdad9c406d1b5c3ce2833d7bd6ce2d87487341a1ae27f6f4a9e2d,Success,ERC-20,Transfer,18754945,543 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"14,098.03",$721.04,Ultra Token(UOS),0.00142699
0x52d7b06d4db5fbd4b56d0cff176e6bd8638f992df16ec71ca5cd82dea4a7b99e,Success,ERC-20,Transfer,18752614,543 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"18,370.91",$939.58,Ultra Token(UOS),0.00125373
0x18ddc932cc4114ad4402e0a2ac167235a525c0a627b727c1b44fef3ee172946a,Success,ERC-20,Transfer,18752267,543 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"19,981","$1,021.93",Ultra Token(UOS),0.00145173
0x958c959e175957b24ef5ebba341f0629b3366be2cee74fa90741b0d411b33c87,Success,ERC-20,Transfer,18752255,543 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x500C6d28Fdae42A2e207FE70E6Ae7e59f50543ad, ,"17,964.17",$918.78,Ultra Token(UOS),0.0012834
0x754ac0de2e143b18f5a33f5820030df7092069c9dd34e427bca53a48cf4cba94,Success,ERC-20,Transfer,18750134,543 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xe2e54270813c5C44A6f97d123120952a12B00000, ,"59,962","$3,066.76",Ultra Token(UOS),0.0022942
0xe7bd13311de15dcbc796cadfe60c43c441881e4436e2ef6f5fc78131a5643c62,Success,ERC-20,Transfer,18747663,544 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"36,607.69","$1,872.30",Ultra Token(UOS),0.0016651
0x3f7471b26a1f0c224903a2a7e875717a445370f31c52649746b511c83703477d,Success,ERC-20,Transfer,18746829,544 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x68deD77cb11d5d6F999EEaEC90b72ee2387c9EDC, ,"56,258.05","$2,877.32",Ultra Token(UOS),0.00101467
0xb5434748a8fe996a0a6845de91c064756c0a2f0de22408c8b1611b4a9a4d30f7,Success,ERC-20,Transfer,18746470,544 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"9,616.75",$491.85,Ultra Token(UOS),0.00146628
